feature_id,account_id,transaction_count,successful_transactions,failed_transactions,failed_tx_ratio,total_volume,borrow_count,borrow_volume,repay_count,repay_volume,repayment_ratio,deposit_volume,withdrawal_volume,net_deposit_flow,unique_counterparties,unique_tokens,unique_protocols,active_days,historical_liquidation_count
855,855,12,12,0,0.0,60233.494414,4,19758.550528,3,5374.200628,0.271994,7470.905223,0.0,7470.905223,3,4,4,11,1
856,856,4,4,0,0.0,26515.609465,2,13378.237944,1,7541.818495,0.563738,0.0,0.0,0.0,1,2,3,4,0
857,857,11,10,1,0.090909,66636.761803,6,30006.918181,3,14721.475847,0.490603,0.0,0.0,0.0,1,4,4,11,1
858,858,5,4,1,0.2,23528.569785,1,5317.782157,2,4375.104881,0.822731,4910.475235,0.0,4910.475235,1,4,2,4,0
859,859,8,8,0,0.0,26814.590977,1,8458.737719,5,7992.561159,0.944888,0.0,8494.572246,-8494.572246,1,4,3,8,0
860,860,6,5,1,0.166667,17665.885326,0,0.0,0,0.0,0.0,0.0,464.392456,-464.392456,5,4,3,6,0
861,861,9,9,0,0.0,9998.83575,1,3970.130943,7,3940.773822,0.992606,0.0,0.0,0.0,1,4,3,9,0
862,862,6,5,1,0.166667,16752.127367,1,4398.430229,1,530.299783,0.120566,0.0,0.0,0.0,4,4,2,6,0
863,863,5,5,0,0.0,24167.490792,0,0.0,0,0.0,0.0,1817.51613,4751.760106,-2934.243976,3,2,2,5,0
864,864,13,12,1,0.076923,68844.179063,0,0.0,0,0.0,0.0,5066.123812,6387.937321,-1321.813509,10,5,2,11,0
865,865,4,4,0,0.0,20193.699213,0,0.0,0,0.0,0.0,4363.907711,8862.304092,-4498.396381,2,2,2,4,0
866,866,8,7,1,0.125,44178.472205,0,0.0,0,0.0,0.0,8066.295237,16001.102069,-7934.806832,5,4,3,8,0
867,867,7,7,0,0.0,23290.609403,2,11657.132225,5,11633.477178,0.997971,0.0,0.0,0.0,0,4,4,7,0
868,868,6,6,0,0.0,42849.12712,1,9608.367689,0,0.0,0.0,0.0,0.0,0.0,4,4,2,6,1
869,869,4,4,0,0.0,18736.696903,0,0.0,0,0.0,0.0,0.0,6356.616278,-6356.616278,3,2,2,4,0
870,870,10,9,1,0.1,63514.994198,1,4754.617404,0,0.0,0.0,0.0,9968.943007,-9968.943007,6,4,3,10,0
871,871,7,7,0,0.0,32650.850464,3,13202.754573,0,0.0,0.0,3826.64481,0.0,3826.64481,1,4,3,7,2
872,872,3,3,0,0.0,16746.100191,0,0.0,0,0.0,0.0,0.0,7624.188674,-7624.188674,1,2,1,3,0
873,873,10,10,0,0.0,36809.618352,2,2020.296333,3,218.212929,0.10801,0.0,18067.276434,-18067.276434,2,5,3,10,1
874,874,5,5,0,0.0,11201.806007,1,1558.01998,2,1280.713778,0.822014,0.0,0.0,0.0,2,3,3,5,0
875,875,4,4,0,0.0,27597.645068,0,0.0,0,0.0,0.0,8623.333615,0.0,8623.333615,3,3,2,4,0
876,876,4,4,0,0.0,17746.952191,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,2,0,4,0
877,877,10,9,1,0.1,59511.412912,2,11576.886696,0,0.0,0.0,10417.760629,0.0,10417.760629,5,5,4,10,1
878,878,8,8,0,0.0,40706.828942,0,0.0,0,0.0,0.0,19093.92789,1469.544356,17624.383534,4,3,2,8,0
879,879,8,8,0,0.0,42543.683647,0,0.0,0,0.0,0.0,10979.163656,0.0,10979.163656,6,4,3,8,0
880,880,7,7,0,0.0,41193.690671,0,0.0,0,0.0,0.0,0.0,6211.179726,-6211.179726,5,4,3,7,0
881,881,10,10,0,0.0,33735.194617,3,12780.113934,2,653.210152,0.051111,0.0,0.0,0.0,4,3,3,10,1
882,882,10,10,0,0.0,58035.861878,0,0.0,0,0.0,0.0,7289.241659,4058.091949,3231.14971,7,5,3,9,0
883,883,5,4,1,0.2,26353.001387,1,6892.592546,0,0.0,0.0,0.0,6091.698268,-6091.698268,3,3,2,5,0
884,884,1,1,0,0.0,859.910623,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0
885,885,4,4,0,0.0,6510.602542,0,0.0,0,0.0,0.0,633.661632,0.0,633.661632,3,3,2,4,0
886,886,5,5,0,0.0,29241.03667,0,0.0,0,0.0,0.0,6496.099436,0.0,6496.099436,3,4,2,5,0
887,887,5,5,0,0.0,16603.009921,1,8086.019152,3,8084.788033,0.999848,0.0,0.0,0.0,1,3,3,5,0
888,888,7,7,0,0.0,24668.873559,1,3081.50159,3,3005.343096,0.975285,0.0,0.0,0.0,3,4,4,7,0
889,889,4,3,1,0.25,19665.331116,0,0.0,0,0.0,0.0,9457.106482,1504.047036,7953.059446,2,3,3,4,0
890,890,8,8,0,0.0,26966.72673,1,2280.401351,2,1200.51829,0.52645,0.0,7637.301728,-7637.301728,4,4,3,8,0
891,891,8,8,0,0.0,31852.151228,0,0.0,0,0.0,0.0,14567.885318,3595.350719,10972.534599,4,4,1,8,0
892,892,11,10,1,0.090909,43268.793088,2,10839.560834,5,10233.752192,0.944111,0.0,8539.111313,-8539.111313,3,5,4,11,0
893,893,3,3,0,0.0,17453.652548,0,0.0,0,0.0,0.0,6660.595882,0.0,6660.595882,2,3,2,3,0
894,894,10,9,1,0.1,21890.064263,2,757.483038,2,377.407546,0.498239,0.0,3638.522349,-3638.522349,5,5,3,9,0
895,895,8,8,0,0.0,31058.142738,2,6442.890909,2,3926.139777,0.609375,9469.141357,0.0,9469.141357,2,4,3,8,0
896,896,10,9,1,0.1,62884.611969,1,9109.471367,0,0.0,0.0,1643.685029,9802.323132,-8158.638103,5,4,3,7,1
897,897,3,3,0,0.0,7053.665595,0,0.0,0,0.0,0.0,2944.632406,0.0,2944.632406,2,3,1,3,0
898,898,12,11,1,0.083333,63201.355613,0,0.0,0,0.0,0.0,0.0,17381.874213,-17381.874213,8,4,4,11,0
899,899,13,13,0,0.0,30837.844673,1,2052.958768,4,1936.024993,0.943041,2152.835495,5931.156321,-3778.320826,4,5,4,12,1
900,900,11,11,0,0.0,49311.887537,1,5714.378038,0,0.0,0.0,2377.863558,0.0,2377.863558,9,5,3,11,0
901,901,5,4,1,0.2,36084.307168,0,0.0,0,0.0,0.0,0.0,6709.255194,-6709.255194,4,4,1,5,0
902,902,4,4,0,0.0,19195.414465,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,3,2,4,0
903,903,6,6,0,0.0,9487.802358,1,249.617627,3,232.627274,0.931934,9005.557457,0.0,9005.557457,0,5,2,5,0
904,904,6,6,0,0.0,24172.254626,1,3756.847324,1,3623.401823,0.964479,2235.174207,3459.546866,-1224.372659,2,5,3,6,0
905,905,4,4,0,0.0,21975.944244,2,13798.611468,1,6052.967291,0.438665,0.0,0.0,0.0,0,2,3,4,1
906,906,5,5,0,0.0,21166.992082,0,0.0,0,0.0,0.0,7220.367822,2486.284495,4734.083327,2,2,2,5,0
907,907,7,7,0,0.0,36200.768071,0,0.0,0,0.0,0.0,5762.194675,1976.56107,3785.633605,4,4,3,6,0
908,908,7,7,0,0.0,34781.926313,2,6657.288481,2,4001.652843,0.601094,9515.423876,0.0,9515.423876,2,4,3,7,0
909,909,11,11,0,0.0,63637.672996,0,0.0,0,0.0,0.0,9326.470336,21446.666905,-12120.196569,5,4,3,11,0
910,910,9,9,0,0.0,38306.101075,1,5079.257704,2,3205.073354,0.631012,0.0,8975.602731,-8975.602731,5,4,3,8,0
911,911,7,6,1,0.142857,29043.575448,0,0.0,0,0.0,0.0,9054.521674,13060.019179,-4005.497505,3,5,3,7,0
912,912,10,10,0,0.0,35369.486184,1,5863.067773,1,3532.852612,0.60256,0.0,4962.76836,-4962.76836,7,4,3,10,0
913,913,5,5,0,0.0,28034.654802,0,0.0,0,0.0,0.0,428.145545,7139.193779,-6711.048234,3,2,3,5,0
914,914,7,7,0,0.0,21238.249809,1,9894.755542,5,9893.964462,0.99992,0.0,0.0,0.0,1,3,3,7,0
915,915,5,5,0,0.0,26051.469198,0,0.0,0,0.0,0.0,16505.107349,9546.361849,6958.7455,0,4,4,5,0
916,916,8,8,0,0.0,39451.516139,0,0.0,0,0.0,0.0,11858.097576,2950.119289,8907.978287,5,4,4,8,0
917,917,7,7,0,0.0,23014.971873,1,5205.237907,4,5070.348698,0.974086,0.0,3611.321166,-3611.321166,1,3,3,7,0
918,918,9,9,0,0.0,20813.945964,2,10082.528974,4,4089.645551,0.405617,2381.882479,0.0,2381.882479,1,5,4,9,1
919,919,10,10,0,0.0,45359.938612,1,239.083542,1,97.924922,0.409585,10044.540909,0.0,10044.540909,6,5,3,9,0
920,920,6,6,0,0.0,15293.172207,1,1422.007951,2,1137.886354,0.800197,0.0,0.0,0.0,3,4,3,6,0
921,921,8,8,0,0.0,22466.061088,1,2275.635003,4,2181.116078,0.958465,0.0,0.0,0.0,3,5,4,7,0
922,922,7,7,0,0.0,30214.159142,1,7384.268531,4,7166.393071,0.970495,0.0,0.0,0.0,2,3,4,7,0
923,923,7,7,0,0.0,33426.44159,3,19864.932072,1,2290.832338,0.11532,0.0,0.0,0.0,2,4,4,6,1
924,924,3,3,0,0.0,15408.102313,1,7580.609059,0,0.0,0.0,7827.493254,0.0,7827.493254,0,3,2,3,0
925,925,8,8,0,0.0,22590.214325,1,7332.173977,5,7310.715309,0.997073,0.0,0.0,0.0,2,4,3,7,0
926,926,5,5,0,0.0,22625.300279,2,6865.632671,1,4442.421854,0.647052,0.0,8015.515398,-8015.515398,1,3,4,5,0
927,927,8,8,0,0.0,41954.869108,0,0.0,0,0.0,0.0,5803.596989,7767.351501,-1963.754512,5,4,3,7,0
928,928,4,4,0,0.0,10003.031222,2,4507.605544,0,0.0,0.0,0.0,0.0,0.0,1,4,2,4,1
929,929,4,4,0,0.0,18741.187988,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,3,1,4,0
930,930,4,3,1,0.25,7414.454182,1,339.02979,0,0.0,0.0,3514.966359,3560.458033,-45.491674,0,3,3,4,0
931,931,5,5,0,0.0,16831.139759,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,4,4,5,0
932,932,10,9,1,0.1,39642.41083,2,8831.060088,1,2230.182601,0.252538,0.0,8420.110536,-8420.110536,6,5,4,8,0
933,933,10,10,0,0.0,49158.923373,2,14091.967133,4,5406.45358,0.383655,8086.390345,0.0,8086.390345,2,4,3,10,1
934,934,5,5,0,0.0,23174.893411,0,0.0,0,0.0,0.0,9537.612185,7421.6675,2115.944685,2,3,4,5,0
935,935,9,8,1,0.111111,55667.462423,0,0.0,0,0.0,0.0,12270.623618,0.0,12270.623618,6,4,4,8,0
936,936,10,10,0,0.0,44550.689878,1,6535.116818,4,6519.312763,0.997582,11690.259657,9396.771928,2293.487729,2,4,4,10,0
937,937,8,7,1,0.125,28642.134687,3,9987.63823,1,1308.432618,0.131005,11034.140814,0.0,11034.140814,1,5,4,7,1
938,938,6,6,0,0.0,37246.749647,1,4427.712759,1,2233.615785,0.504463,8732.032591,4841.604846,3890.427745,2,5,4,6,0
939,939,5,5,0,0.0,23565.93557,0,0.0,0,0.0,0.0,0.0,8630.909089,-8630.909089,4,3,2,5,0
940,940,6,6,0,0.0,28354.942433,0,0.0,0,0.0,0.0,6680.817713,0.0,6680.817713,5,4,2,6,0
941,941,7,7,0,0.0,42536.302663,1,9039.92098,1,2513.43966,0.278038,20260.65818,0.0,20260.65818,1,4,3,7,1
942,942,5,5,0,0.0,18614.832027,1,4879.941595,1,3306.45184,0.67756,0.0,280.314355,-280.314355,2,4,4,5,0
943,943,4,4,0,0.0,20404.284967,0,0.0,0,0.0,0.0,3401.389212,0.0,3401.389212,3,4,2,4,0
944,944,10,9,1,0.1,35754.923767,1,2267.570691,1,1520.109115,0.670369,5614.938071,12828.880112,-7213.942041,3,3,4,9,0
945,945,14,13,1,0.071429,31824.983423,2,6761.696147,7,2848.024806,0.4212,0.0,1415.976746,-1415.976746,4,5,3,14,0
946,946,7,7,0,0.0,26553.751591,1,8180.535828,4,8092.203768,0.989202,0.0,9577.209159,-9577.209159,1,3,4,7,0
947,947,4,3,1,0.25,18468.656609,0,0.0,0,0.0,0.0,13472.978841,0.0,13472.978841,2,3,2,4,0
948,948,8,7,1,0.125,37865.238763,0,0.0,0,0.0,0.0,8149.511817,9599.511062,-1449.999245,5,4,3,8,0
949,949,6,6,0,0.0,22347.657651,0,0.0,0,0.0,0.0,4863.548664,3879.092213,984.456451,3,4,3,6,0
950,950,6,6,0,0.0,36861.443208,2,14537.67256,1,7874.590044,0.541668,7119.638207,0.0,7119.638207,2,4,4,6,0
951,951,12,12,0,0.0,47322.17404,0,0.0,0,0.0,0.0,0.0,9312.208407,-9312.208407,8,5,3,12,0
952,952,6,6,0,0.0,29358.192204,0,0.0,0,0.0,0.0,18117.816945,0.0,18117.816945,2,4,3,6,0
953,953,8,7,1,0.125,43213.415922,0,0.0,0,0.0,0.0,2518.841806,27501.962482,-24983.120676,2,5,3,8,0
954,954,6,6,0,0.0,20932.482172,3,8856.653079,1,1788.752996,0.201967,0.0,7341.384995,-7341.384995,1,3,4,5,0
955,955,11,9,2,0.181818,41080.197964,1,3706.282719,1,1451.919211,0.391745,5974.597196,6001.016061,-26.418865,7,5,4,11,0
956,956,5,4,1,0.2,27744.653485,0,0.0,0,0.0,0.0,294.61927,8094.076734,-7799.457464,3,4,3,5,0
957,957,6,6,0,0.0,36800.674206,0,0.0,0,0.0,0.0,9697.830613,26026.499669,-16328.669056,1,3,4,6,0
958,958,9,7,2,0.222222,33792.269086,1,5256.619026,3,7987.175722,1.0,19541.882306,0.0,19541.882306,1,5,4,9,0
959,959,5,5,0,0.0,21443.862364,0,0.0,0,0.0,0.0,9148.255553,2460.414077,6687.841476,3,4,3,5,0
960,960,3,3,0,0.0,17464.861767,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,3,0,3,0
961,961,6,6,0,0.0,11617.400706,1,6686.125014,3,2858.752514,0.427565,0.0,0.0,0.0,2,3,3,6,0
962,962,13,13,0,0.0,62463.451107,1,5250.539975,1,3982.478182,0.758489,124.920616,10118.239523,-9993.318907,7,5,3,13,1
963,963,5,5,0,0.0,22265.181115,0,0.0,0,0.0,0.0,9103.483479,9065.575899,37.90758,2,3,3,5,0
964,964,7,7,0,0.0,35072.054213,2,14070.539986,3,12473.295478,0.886483,0.0,0.0,0.0,2,3,4,7,0
965,965,4,3,1,0.25,18191.095108,0,0.0,0,0.0,0.0,8230.147997,4466.692528,3763.455469,2,3,3,4,0
966,966,6,6,0,0.0,32264.249127,0,0.0,0,0.0,0.0,1259.772531,0.0,1259.772531,5,4,3,6,0
967,967,4,4,0,0.0,22633.789494,0,0.0,0,0.0,0.0,0.0,9227.519053,-9227.519053,2,2,2,4,0
968,968,5,5,0,0.0,25347.976423,0,0.0,0,0.0,0.0,8269.499057,0.0,8269.499057,4,2,2,5,0
969,969,5,5,0,0.0,21860.256977,0,0.0,0,0.0,0.0,3938.136812,7198.571057,-3260.434245,2,3,3,5,0
970,970,6,6,0,0.0,34468.538503,0,0.0,0,0.0,0.0,0.0,6860.664113,-6860.664113,5,4,2,6,0
971,971,9,9,0,0.0,23260.937621,1,7537.01436,5,7532.313923,0.999376,5619.241109,0.0,5619.241109,2,5,4,9,0
972,972,6,5,1,0.166667,34907.208474,0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,4,3,6,0
973,973,8,8,0,0.0,43254.786679,0,0.0,0,0.0,0.0,4785.932393,7387.355802,-2601.423409,5,5,1,8,0
974,974,3,3,0,0.0,11823.741968,1,6228.533228,2,5595.20874,0.898319,0.0,0.0,0.0,0,2,3,3,0
975,975,5,5,0,0.0,23541.990977,1,3290.664995,1,2266.675889,0.68882,897.284966,0.0,897.284966,2,4,3,5,0
976,976,5,5,0,0.0,17308.185586,3,11956.698773,2,5351.486813,0.447572,0.0,0.0,0.0,0,3,4,5,0
977,977,3,3,0,0.0,16811.073353,0,0.0,0,0.0,0.0,0.0,5198.835639,-5198.835639,2,3,2,3,0
978,978,5,5,0,0.0,21527.497055,1,2428.669919,0,0.0,0.0,6766.46001,0.0,6766.46001,2,4,3,5,1
979,979,4,4,0,0.0,11083.036701,0,0.0,0,0.0,0.0,7217.100894,0.0,7217.100894,1,3,3,4,0
980,980,8,8,0,0.0,35591.675284,2,11738.22202,3,7713.968651,0.657167,0.0,9171.28451,-9171.28451,2,4,3,8,0
981,981,4,4,0,0.0,21302.163317,0,0.0,0,0.0,0.0,0.0,15635.257802,-15635.257802,2,2,1,4,0
982,982,6,5,1,0.166667,29041.103725,0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,3,1,5,0
983,983,6,5,1,0.166667,26045.912733,0,0.0,0,0.0,0.0,0.0,11272.557859,-11272.557859,3,4,3,6,0
984,984,11,11,0,0.0,29468.692256,1,9292.939893,6,8935.088125,0.961492,0.0,0.0,0.0,4,5,4,11,0
985,985,5,5,0,0.0,15114.606471,1,5458.708615,2,3197.775096,0.585812,6267.521698,0.0,6267.521698,1,3,4,5,0
986,986,4,4,0,0.0,23090.965365,1,9285.253386,2,8363.799794,0.900762,0.0,5441.912185,-5441.912185,0,3,2,4,0
987,987,3,3,0,0.0,9852.124415,0,0.0,0,0.0,0.0,9852.124415,0.0,9852.124415,0,3,2,3,0
988,988,4,4,0,0.0,21223.613302,1,9856.010572,2,8515.590882,0.864,0.0,0.0,0.0,1,3,3,4,0
989,989,8,8,0,0.0,17105.682313,1,672.304873,4,658.382125,0.979291,11133.12627,0.0,11133.12627,1,3,4,8,0
990,990,2,2,0,0.0,13206.187654,0,0.0,0,0.0,0.0,0.0,9885.485303,-9885.485303,1,1,1,2,0
991,991,6,6,0,0.0,27297.634821,0,0.0,0,0.0,0.0,7800.468511,13049.494054,-5249.025543,1,3,3,6,0
992,992,9,9,0,0.0,57724.759062,1,5888.177838,1,1555.32761,0.264144,16449.576225,17907.117125,-1457.5409,3,4,4,9,0
993,993,7,7,0,0.0,29276.096809,0,0.0,0,0.0,0.0,9098.880371,0.0,9098.880371,5,4,3,6,0
994,994,8,8,0,0.0,23836.920477,2,9747.28989,4,9193.294417,0.943164,0.0,0.0,0.0,2,5,3,8,0
995,995,9,8,1,0.111111,58111.143911,2,9387.057207,0,0.0,0.0,23010.535487,0.0,23010.535487,2,5,4,7,1
996,996,9,9,0,0.0,42761.464916,0,0.0,0,0.0,0.0,7707.726736,5274.640532,2433.086204,6,5,4,9,0
997,997,10,10,0,0.0,30750.36352,1,9598.345935,7,9598.158055,0.99998,8015.303146,0.0,8015.303146,1,5,4,10,0
998,998,7,7,0,0.0,27263.245392,0,0.0,0,0.0,0.0,3089.926728,14037.843186,-10947.916458,3,4,3,7,0
999,999,5,5,0,0.0,3647.986544,1,1824.051431,4,1823.935113,0.999936,0.0,0.0,0.0,0,3,3,5,0
1000,1000,7,6,1,0.142857,10696.199339,1,1060.982445,4,1027.089298,0.968055,0.0,3138.764707,-3138.764707,1,5,3,7,0
