transaction_id,transaction_hash,block_number,timestamp,from_account_id,to_account_id,transaction_type,amount,token_id,protocol_id,gas_used,gas_price,status,chain_id
136,0x0ad5b51fd51089ce2b5bf3aeadb43efb1a924251563dd9c2ab124187e37862ed,10000725,2025-01-03 12:25:20,580,,BORROW,7735.57675,4,3.0,112377,55.8648,SUCCESS,1
137,0x20cc686a72e5debe17abf41d38dc6c1396986f7ab047b84d5d616613dfc1132d,10000731,2025-01-03 12:59:08,501,60.0,SWAP,7359.285414,4,4.0,30045,92.9322,SUCCESS,1
138,0x650b5517207d228bb4e3e64f8180ff6aea0d572231fda629e3d17b3eba7d828d,10000744,2025-01-03 14:00:14,371,,DEPOSIT,6058.301999,2,3.0,59631,32.8859,SUCCESS,1
139,0x31096fa10dae67b54935ee39e9777efc43117d0c2a98ccd7a4c3357e706c4a80,10000768,2025-01-03 16:00:06,617,,DEPOSIT,1176.139129,2,1.0,207544,92.5195,SUCCESS,1
140,0x654b6c7a0a356e265fa9f5278f4ca6eb3cef9ae0b2ae36023c5d0378bfac76b2,10000771,2025-01-03 16:16:55,408,,WITHDRAW,8761.301606,1,2.0,132901,32.7584,SUCCESS,1
141,0xaa0c86c38dcc4c82099aea8630287a2bc0afb5e43f4452732828060bba130c24,10000775,2025-01-03 16:39:59,310,908.0,SWAP,7341.995035,4,3.0,211749,88.2476,SUCCESS,1
142,0xdadabbcedd880cf8a38efa80cfdeaca640168df5e20bbaf3a2d090ba1b0a809f,10000782,2025-01-03 17:10:17,112,,DEPOSIT,2697.523165,3,2.0,217159,45.8173,SUCCESS,1
143,0x45cc31c4b064822aa5f3944173245c48cdd565d22f5fc178063d573791ee84b3,10000787,2025-01-03 17:36:14,316,,BORROW,115.627918,2,4.0,203535,47.6056,SUCCESS,1
144,0x12a7a6ae259c41547ed5f6a70202e735eda73c99b08515526e2d8bb656a9f2ca,10000787,2025-01-03 17:38:13,427,,DEPOSIT,3752.767373,2,2.0,72909,53.7824,SUCCESS,1
145,0x03f7ade24dec3750959f01278f3ac5962b5218b9e30c32fcb322e564971931ba,10000789,2025-01-03 17:46:48,515,834.0,SWAP,2017.39907,2,2.0,233121,78.3248,SUCCESS,1
146,0x83a7027020f5f14fe94cd182a6beee44d53535358cdec61fdfdc508bd3483a72,10000794,2025-01-03 18:11:26,266,,WITHDRAW,8684.936299,4,1.0,97841,17.7136,SUCCESS,1
147,0xf811f2a6a26f3451d42dc4d3f798b7902869740c3af440d12dc088fe7f8625fe,10000803,2025-01-03 18:56:48,128,,BORROW,5897.899361,3,1.0,197371,78.448,SUCCESS,1
148,0xdba7db7c2dce748b6d8949e2aa81a6e7b2dd65bd6056a91ec23b83c572577e39,10000811,2025-01-03 19:35:34,10,,DEPOSIT,977.450091,1,1.0,22903,43.8099,SUCCESS,1
149,0x94eeaa5bfd624f480a893f24722850dacacba7086009ac5a6fb5355ed6929a8b,10000823,2025-01-03 20:37:21,533,,DEPOSIT,7571.547263,4,4.0,109224,43.3707,SUCCESS,1
150,0xa59209ea9c5eecb224421ef565f70824aeb83ace554b0f0ca56b93938b00e1fa,10000839,2025-01-03 21:58:17,912,246.0,TRANSFER,6654.13207,3,,36005,97.7775,SUCCESS,1
151,0xf350836eec50516206360b758fc30598c62a731b5d6c577e964563dda55e404d,10000842,2025-01-03 22:13:14,895,468.0,TRANSFER,7254.949671,4,,57402,12.3112,SUCCESS,1
152,0xea16129f5ae77cbf5c127ec90c3563ad58ab7cd19e09c5b6de9995355767bc60,10000853,2025-01-03 23:06:05,126,717.0,TRANSFER,3690.614652,2,,193720,88.2868,SUCCESS,1
153,0x681968f7f976b07baf1a5dd54326777662e2d299918d7f9f44ff20879fc5cb36,10000857,2025-01-03 23:27:36,528,654.0,TRANSFER,176.136738,3,,32994,97.2638,SUCCESS,1
154,0x017f8c958658f361b2c2160a206e0cb452c4a83da6ef3ebb1ccc8d3fe7ba6743,10000859,2025-01-03 23:36:47,754,622.0,SWAP,7394.654302,4,4.0,112313,48.5125,SUCCESS,1
155,0x8aeb4e663d920d45cf63b4cca19d5c5ae99311ecba50c576a1990cd9c2095838,10000874,2025-01-04 00:50:33,954,675.0,SWAP,2945.691102,1,4.0,58528,88.2873,SUCCESS,1
156,0xa1a32f416472b52f2948ff3502cd433ed1dc9192cfb6d38ee1a1051781a177aa,10000874,2025-01-04 00:54:52,898,,WITHDRAW,1287.334931,5,1.0,99996,84.9119,SUCCESS,1
157,0xa22ebe377f260c1de9779b7c6ee0cc491ca1a0ec4c5b12096435d4960b1fa7e4,10000875,2025-01-04 00:58:19,562,918.0,SWAP,4826.863768,4,1.0,84794,29.0477,SUCCESS,1
158,0x654aa9acfa4b0bcf0db2cf29fea15deddf993752703b23141956a93f3b633bfe,10000878,2025-01-04 01:12:13,772,,DEPOSIT,9933.681095,1,4.0,106590,91.2384,SUCCESS,1
159,0x08eb7f06798bbc0fd17cbbd69e2e5ae725b79d0a950ca19758437f280a8110f6,10000879,2025-01-04 01:18:55,785,,DEPOSIT,6658.108915,4,1.0,187080,75.2873,SUCCESS,1
160,0xe643daf39da04172c82f3ef714528266468d1f0a22061f541eea2384b9fdadf1,10000888,2025-01-04 02:01:50,93,230.0,TRANSFER,7665.710493,5,,189817,40.8903,SUCCESS,1
161,0xe930ac6a8a8ec5cbc94ef7db9f2df71dfbb566f893c9b87a580e9c48803a2dd2,10000890,2025-01-04 02:14:23,933,,DEPOSIT,8086.390345,4,4.0,51327,36.1879,SUCCESS,1
162,0x2ce24e7b5f38bf87bf220c6b7945c73fe617b7183ba548c27b7ce1d0cfcfecce,10000907,2025-01-04 03:35:24,115,,BORROW,7471.715748,5,2.0,117400,21.4676,SUCCESS,1
163,0x37c4ee9f1a9ba4b14a2f31fb9750f17ce7ae0dd55b640ed7860ffc30a7afb840,10000909,2025-01-04 03:49:03,321,2.0,SWAP,5904.697238,3,1.0,122750,98.1865,SUCCESS,1
164,0x366fd71f3b8115395aabab6b472456811811f6f4963d3eb05c107a69eb3d2d15,10000910,2025-01-04 03:52:35,328,,DEPOSIT,1074.793369,2,2.0,244441,51.4542,SUCCESS,1
165,0x501aa6d0cb6278db135d5ae00e6f2dd9eb08bb1b5be28cd4c53502703a6688d8,10000911,2025-01-04 03:58:29,149,225.0,TRANSFER,6803.009412,4,,95289,23.1284,SUCCESS,1
166,0xeeb20225a0a5d772be59d3393a772725eb454306d1326ffb49b61c2f6b0ec8b1,10000918,2025-01-04 04:30:53,682,,WITHDRAW,3095.825354,1,3.0,53365,34.6107,FAILED,1
167,0x0b4c1eda5c58195a51f5dedc67d0b173dbcd81ffb2ae0ea0bed54d595ff731a9,10000926,2025-01-04 05:11:14,869,849.0,SWAP,2922.036098,2,4.0,36417,98.3029,SUCCESS,1
168,0x2e48245133f5e4a84eb1153d12aea478aec8c2ec0f37c75e91f00022eeaefe13,10000930,2025-01-04 05:32:01,342,,DEPOSIT,9232.34697,2,1.0,245599,53.8754,SUCCESS,1
169,0xd8b7cbb7b19434509195a117f6f759da84366075fecd37e549060271175530fc,10000933,2025-01-04 05:46:41,402,,WITHDRAW,5483.949666,2,1.0,198707,52.6079,SUCCESS,1
170,0xc2cb566992d4fe1781f02704d640069b266aa9ca03772011720c4b777e517f93,10000935,2025-01-04 05:56:58,357,541.0,SWAP,6966.799394,3,3.0,245461,59.3209,SUCCESS,1
171,0x3a522f1ed2bc7820845f98afa5243d04ece93e0b947922274578cd668541136f,10000944,2025-01-04 06:43:03,100,,BORROW,8513.116234,5,1.0,140939,68.9171,SUCCESS,1
172,0x082bad8c5ea97dff7e1fd8c864176aa95a0aa7c9b95712bb9731c4b6e74e91f6,10000958,2025-01-04 07:53:25,592,,DEPOSIT,2105.565785,3,2.0,72289,76.1787,SUCCESS,1
173,0xe61f8bd1d58477693590a6bbaaf9698404dd8ae628ef7cc2591756366bd54100,10000971,2025-01-04 08:59:37,10,,WITHDRAW,3771.792368,1,2.0,199112,85.7494,FAILED,1
174,0xb188997baf296bc36cd8fc37cffec8113d34317e2fa418ed5e94fc3b43da0ba3,10000981,2025-01-04 09:45:57,949,486.0,SWAP,1182.294986,2,1.0,109732,63.4053,SUCCESS,1
175,0xa6cacec33b64110d1ba57276a9821e258f46d354bee55a5172f8b78aa3e716b2,10000988,2025-01-04 10:20:59,994,,BORROW,436.528995,4,2.0,149090,37.2421,SUCCESS,1
176,0xe124176caef490e25794d9484b7d731befb9ad3fe758cca9248cce58f3ef5a5f,10000993,2025-01-04 10:48:36,611,,DEPOSIT,7779.530803,4,1.0,191475,44.3891,SUCCESS,1
177,0xf05e64ed7e340e4fb6cf1b2a0fa93b5c94f34c35ddbf4ef2c7875e22e7fd7666,10001001,2025-01-04 11:29:27,648,123.0,SWAP,1229.295115,1,1.0,154627,30.2442,SUCCESS,1
178,0xfc2ff7061c2836a1e1d4a54781fcc47cd416840c1112ebf596cffbf1b4692121,10001001,2025-01-04 11:29:42,601,281.0,SWAP,3845.759182,1,2.0,205218,49.0291,FAILED,1
179,0x95ba7780b84bc3b1805b6598793850a734e9f984635e9db1f7489f749a84b885,10001013,2025-01-04 12:29:40,586,,BORROW,7166.304648,3,1.0,161905,26.6401,SUCCESS,1
180,0x53373976f0c56b061f7e7398b6a311dd9b89b8bc425128ef13fd9b6e8607d798,10001027,2025-01-04 13:37:14,833,838.0,SWAP,648.677311,5,4.0,162290,74.2374,SUCCESS,1
181,0xce355f8e039465250637661f61ed82c79cb3095e77d13dddd2b04d481e096753,10001028,2025-01-04 13:41:48,810,,DEPOSIT,1814.835091,2,1.0,68169,10.4792,SUCCESS,1
182,0x7caf805052349bd2c2722080392cad943491d802225aef8b25afd70ae1c895a7,10001040,2025-01-04 14:41:51,458,132.0,TRANSFER,2070.236703,5,,168455,33.1084,SUCCESS,1
183,0x8e24c19b44d63e9293438c5b13299db1d0fb4d360dce2e92e2b75dce7cc3f284,10001041,2025-01-04 14:46:32,772,,BORROW,3699.240443,1,3.0,131900,97.9393,SUCCESS,1
184,0x8fecfef233b9f67e21a8a099e8560d12d524fa8bd046dff41cae03fac2b823f1,10001041,2025-01-04 14:49:24,674,,BORROW,9467.524697,3,1.0,226206,36.4057,SUCCESS,1
185,0xf2429db7a34663932a182e622c6f5f13af0f5ec9c05b3e6ceec8ca21faa75da7,10001046,2025-01-04 15:14:03,547,,BORROW,6981.504795,5,4.0,113305,64.5555,SUCCESS,1
186,0xfe80b87b48447dd3c08bb27b6c7d23ee4b16f0d749cf3814cd722ee26520ed5f,10001046,2025-01-04 15:14:27,523,840.0,TRANSFER,2378.632552,1,,99566,87.0477,SUCCESS,1
187,0xaab70933c17c3a167cb40f750364d9ce120f04ab7fb68e66874c539598b5df22,10001049,2025-01-04 15:27:00,221,,DEPOSIT,2781.18323,2,3.0,131628,16.6924,SUCCESS,1
188,0xe34094b7dde962b58ea433dc93c13382941560ecd9d999462f5e32a9fbb21289,10001051,2025-01-04 15:38:39,262,,DEPOSIT,4566.116812,2,4.0,198347,48.2809,SUCCESS,1
189,0xa1359bed38a03128661532b6e882b18290ab40703c6b83b3bdb9b222b2159d59,10001059,2025-01-04 16:15:16,712,,BORROW,6332.725203,2,1.0,186968,72.7123,SUCCESS,1
190,0xc9c776ac28ff438767af84a68acc60eafd9ea3a84594d8a6ff051f74dc7e1dd1,10001063,2025-01-04 16:38:16,198,664.0,SWAP,4202.667861,5,2.0,227512,49.0264,SUCCESS,1
191,0x3ea2e18a5e2a90636988868d39c863a8436eaf7ce582a0ac4c6a7766d55d853e,10001066,2025-01-04 16:50:24,27,277.0,TRANSFER,5319.386953,1,,127635,15.9363,SUCCESS,1
192,0x376df8f7569a6e66673103a5e2cd063567c8c6409ea7be7fe038b73f7f733f80,10001066,2025-01-04 16:54:41,656,,BORROW,1548.663366,3,3.0,92734,10.8877,SUCCESS,1
193,0x05c2e4c0737a534fd5ca1af94e93118ee4e9b1573414950ebb38c1362faa1b57,10001069,2025-01-04 17:07:39,387,975.0,TRANSFER,7829.50885,1,,159012,75.5495,SUCCESS,1
194,0xcea794d7685f2917ce80bd153b4e2fd67261aeca08aa65f4a4c29414b852cf89,10001084,2025-01-04 18:23:20,314,,WITHDRAW,7007.550802,1,3.0,165583,34.3949,SUCCESS,1
195,0x34b8ae2ba0d181b103a1f769f18d61b3cd7afa5fd175b9b264ae34ae43320544,10001092,2025-01-04 19:00:58,102,970.0,TRANSFER,1814.918117,4,,198684,97.12,SUCCESS,1
196,0x773806610bd377d3d10acfa6476194132f0c3ce430d6d0d3af74e3baf33f4bd8,10001097,2025-01-04 19:28:19,545,,WITHDRAW,5927.17814,4,4.0,201003,56.2209,SUCCESS,1
197,0x2fa1232547b0db5804a713f39576c77a1c0710e1d83dc52aa6be53c8eeb5583d,10001102,2025-01-04 19:51:52,160,582.0,TRANSFER,538.117608,3,,118032,73.6752,SUCCESS,1
198,0x8254beeb508d787eeb16c41025e007744b31663036091276c59c30a05c19735d,10001104,2025-01-04 20:00:11,256,469.0,SWAP,9862.600293,2,4.0,152656,35.8138,SUCCESS,1
199,0x6bb19b80053aea154182e62706604ab9c1c165a2674c2a95949f81a1c0885246,10001109,2025-01-04 20:26:21,976,,BORROW,6392.788958,2,3.0,101127,46.5863,SUCCESS,1
200,0x864d4da2d610e0dd5151f34c7271bfae453af378d1c0898f04e89204202b38fd,10001113,2025-01-04 20:46:53,321,,DEPOSIT,9449.220816,1,2.0,36050,17.6127,SUCCESS,1
201,0xda6cdef9e2bc5586320f41c1bf5934c389481cefab9d8728a983577aeffe6eb8,10001114,2025-01-04 20:52:16,293,,REPAY,1153.973804,1,4.0,56763,53.169,SUCCESS,1
202,0x61f5a5285ac902e08a419d7d7d74418fa2884215f2c765ea887a9e5bedd16691,10001121,2025-01-04 21:27:02,528,,DEPOSIT,4060.659802,5,1.0,238945,77.1326,SUCCESS,1
203,0x9fd3449b0a6153d838f53ddfa8138a247adb89b65edcbb1f8e54d4640b9f5ca7,10001122,2025-01-04 21:34:12,732,354.0,SWAP,6077.661729,2,1.0,197821,93.7167,SUCCESS,1
204,0x0641a5251a55db759658117fb1071c9a5c3ef5929c74e2e95c198e9d28db39ac,10001131,2025-01-04 22:17:31,783,77.0,TRANSFER,8395.695262,3,,34344,48.045,SUCCESS,1
205,0x14e4fadac5495d22ace2271d4a31bc9b253aa290672ba3add6e2949cf16d761d,10001140,2025-01-04 23:04:53,389,,WITHDRAW,8318.946797,3,2.0,245868,20.6079,SUCCESS,1
206,0x173e002c4dd085cee1dcf2be3fd41d6784d368698275c49252ad7bb755f097c3,10001147,2025-01-04 23:35:34,307,,BORROW,122.119649,3,2.0,124185,29.5717,SUCCESS,1
207,0x7597ca5761da127722fe38612a3e75317a9f2a339758506d43bd1a47e579572a,10001159,2025-01-05 00:37:49,313,,WITHDRAW,9354.789704,5,1.0,243390,53.944,SUCCESS,1
208,0xd042c467e1672edfe061b216be200e41e2969623e425d12d14ce58313ea001d1,10001163,2025-01-05 00:58:02,365,,BORROW,3053.671432,4,3.0,112677,90.1177,SUCCESS,1
209,0x0cc28fb77fcd49b2c96f7df9f26a22fc49303335caea3cb657bb8440f74b1456,10001178,2025-01-05 02:12:46,191,442.0,TRANSFER,1983.468894,4,,61294,46.9647,SUCCESS,1
210,0xba904b603c8648489eb5f1bf690ee92fcaa1ec214dfd95bf81b8013227928a36,10001194,2025-01-05 03:30:41,936,673.0,TRANSFER,2268.691377,3,,99455,42.8046,SUCCESS,1
211,0x72008f039a15818cb96f99e801e6637c29669c0fc9c3328c79218d257e0074c7,10001201,2025-01-05 04:06:53,914,,BORROW,9894.755542,3,1.0,136174,24.5651,SUCCESS,1
212,0xe3346bdf6670597216f79efb042ad37a4a34c9e1631cb7204de16d48547db672,10001201,2025-01-05 04:08:36,363,905.0,TRANSFER,1115.549775,2,,56043,45.5091,SUCCESS,1
213,0x2f20a9c8758ccc6bc7cc90e7f62e7dcb7c4e87cd8d1a0b9a8c6032d6a402d206,10001213,2025-01-05 05:08:08,762,683.0,TRANSFER,9484.274637,2,,90677,20.6913,SUCCESS,1
214,0x63f8f0332023673143826626302d0e803dd9ba39408769384eb30e80fae00632,10001217,2025-01-05 05:27:27,501,,BORROW,7535.790074,2,3.0,125825,55.1673,SUCCESS,1
215,0xe0eb7d25d6fcbedc5a7a3b4553fefdad6c1d5474fd1f1cf2a8b2a4c42de1cf60,10001219,2025-01-05 05:35:46,946,,WITHDRAW,9577.209159,2,1.0,54062,23.9988,SUCCESS,1
216,0x0c7482164658665a1624190f9b44a8232b14826fb03673d057950de0a03da794,10001220,2025-01-05 05:40:25,513,,BORROW,6815.272153,2,1.0,177522,76.3688,SUCCESS,1
217,0x5a34e0f05e26173e783524ab8443a901353baae075bbc7739bef14adcd15c64d,10001225,2025-01-05 06:07:17,445,85.0,TRANSFER,2484.995519,4,,155018,26.8174,SUCCESS,1
218,0xd419c1ece3003d9ce29394926f73631a41261b9fa5897faf0e9a749752419890,10001225,2025-01-05 06:07:23,288,,WITHDRAW,1992.140467,2,4.0,233324,19.2758,SUCCESS,1
219,0x8e8adeaf7894320148dcb54410fb731cf1f75c085706f9e15e00dc7f49003fcf,10001232,2025-01-05 06:41:53,748,876.0,TRANSFER,6292.790008,5,,52578,21.9066,SUCCESS,1
220,0x662dafbc19cdb94205bba97fa8407a1b9361755bc15643d90e5208aa38b9f700,10001237,2025-01-05 07:08:14,40,150.0,TRANSFER,186.436838,4,,247584,14.586,SUCCESS,1
221,0x3d556e753ec805664640a3616a9529381b46582bbf21943ab3cc6395c65766f9,10001243,2025-01-05 07:37:45,418,,DEPOSIT,3368.416736,2,2.0,154657,48.4366,SUCCESS,1
222,0x9c082074a07158d6fb40af5e4ea3dff89af0a28ffea7192f68a611a2039fffc1,10001255,2025-01-05 08:36:22,53,288.0,TRANSFER,7118.740137,3,,33466,26.3576,SUCCESS,1
223,0x5b442169666fe40861fd257f2e800911a661530e9667673cad258fef8e638b1d,10001257,2025-01-05 08:45:56,1,,BORROW,2924.638003,3,2.0,179996,19.0686,SUCCESS,1
224,0x1b843922b3411d0f60ac5058746ef930211cd593af8631c9ffdfe5bc5ccecd99,10001261,2025-01-05 09:05:03,190,343.0,SWAP,977.903337,3,1.0,165642,79.3417,SUCCESS,1
225,0xa0b21daba821508228887867ab91e85f9c986db7ce7963c7ef4d7c6461cce7b3,10001263,2025-01-05 09:15:15,134,,DEPOSIT,2390.139677,3,3.0,174177,44.5644,SUCCESS,1
226,0x103629d948c430689f9268e64261c1bcbfbfaa3d0d394277d26f7104bb9183c7,10001268,2025-01-05 09:44:39,909,,DEPOSIT,419.978959,5,1.0,192535,83.5668,SUCCESS,1
227,0x3506f321dc3fd97835cbe107b5e8a12adebbdb470168d4dd4d7ae1bafa216368,10001271,2025-01-05 09:57:15,198,,WITHDRAW,3021.749405,1,3.0,220488,28.1799,SUCCESS,1
228,0xfec8959b056ab4349a574d0a65a8007fb25ea342094506d13d1895faa74bcfca,10001272,2025-01-05 10:00:50,739,,BORROW,4240.304339,2,2.0,220060,86.8094,SUCCESS,1
229,0xc50a8bbae42433b60dc17888e55c7bc000a7ea8e90ca106c18c15b2f9a217be5,10001284,2025-01-05 11:02:54,929,375.0,TRANSFER,6302.347738,4,,135327,16.0938,SUCCESS,1
230,0x15b778741e02682bcf5cfb712a406e8e8d9bee6a4a04decb05898141a498e7d8,10001291,2025-01-05 11:39:32,430,,WITHDRAW,5995.545086,1,2.0,54799,36.0691,SUCCESS,1
231,0xfc3f05a5b8a10e462a690867b9095c090325f175d00ce6b8885624f4358b4663,10001296,2025-01-05 12:00:33,979,,DEPOSIT,4955.308747,2,4.0,155607,97.4385,SUCCESS,1
232,0x3b9a442a7a813f17cac392f5710f73dc7f94c2bb79629f86e8cf7289a9424817,10001325,2025-01-05 14:27:07,170,576.0,SWAP,6076.111609,4,4.0,21943,24.4003,SUCCESS,1
233,0x0b51fb32138119f7775026203eb55d17e93b85df6324c601f2513e757a003329,10001328,2025-01-05 14:41:48,224,951.0,TRANSFER,4559.855459,5,,158644,33.2951,SUCCESS,1
234,0xe1343b573acfd22cff7a32510bd2b7d0bbd7e6f1512a48a40d6504825dd14eb0,10001337,2025-01-05 15:25:47,873,,BORROW,1793.980059,3,1.0,83447,36.2659,SUCCESS,1
235,0x39f49642175dd5607d946bac386aaffcedbf7b0b5472ee0ac66f9bfad4e12af3,10001341,2025-01-05 15:47:11,655,,BORROW,2777.305069,3,2.0,189404,98.2021,SUCCESS,1
236,0x7fd125fc2944080f017cfc1eb8fcf2d495e5483aaa948ce34c1fd56bfceabeca,10001353,2025-01-05 16:48:43,844,665.0,TRANSFER,6330.501964,3,,106081,17.4922,FAILED,1
237,0x03d9c137df3bc4e626264c95fde19c7fd825ada12754897a93fb64b6379d6e3c,10001365,2025-01-05 17:46:30,723,137.0,TRANSFER,8984.374237,4,,36011,66.336,SUCCESS,1
238,0x4538e1bf2f6f663b9a57237ef5a26ac6d0a92fa3bd3a021874060033c6508649,10001373,2025-01-05 18:28:12,11,989.0,TRANSFER,1775.585039,3,,161873,69.1586,FAILED,1
239,0x7302423b7912168f077bdd35520438162f08c8a7890437b285e2267d83b9014f,10001381,2025-01-05 19:08:13,889,,DEPOSIT,9457.106482,1,4.0,185162,67.0875,SUCCESS,1
240,0x0b7c4ce4d44555118ef5c60f2dae27ec0462bd2b62c3bf30eca9718b245166c2,10001386,2025-01-05 19:33:21,565,333.0,SWAP,5820.821357,3,2.0,218367,45.5917,SUCCESS,1
241,0x08a9a3097d6f7b1f458e862041f69d3c45c469d033148302689606032224555f,10001393,2025-01-05 20:05:55,457,,REPAY,5402.008111,3,2.0,68582,51.3451,SUCCESS,1
242,0x16214b9897818170bb7a51edbfe68495f96248fbc9cd6940de492ab5706c54bc,10001393,2025-01-05 20:09:35,836,503.0,TRANSFER,6479.167074,2,,63708,89.6728,SUCCESS,1
243,0x582b535669b85e26c5e3c7e8cc73c07d3f8dff760a34c02d75192fa3ec2158eb,10001394,2025-01-05 20:12:16,838,,DEPOSIT,729.766409,1,2.0,190114,97.3347,SUCCESS,1
244,0x1cd504671d58eecba0ecef7377aa21389f8d40c0d1e59153e22e2f8bdb8c104f,10001413,2025-01-05 21:46:36,103,769.0,TRANSFER,6036.90223,1,,26430,19.9032,SUCCESS,1
245,0x1eac4def0d40b0427bd015ccca42d705721876ccf2fa4fbccddd404b34ddc6a3,10001418,2025-01-05 22:12:27,14,,DEPOSIT,2490.946015,1,2.0,58391,94.4739,SUCCESS,1
246,0xc76f1d63b6df9efa3238a00218fadc6cf25ffbe5f696720ff9fb99360afa20ba,10001423,2025-01-05 22:37:48,615,,BORROW,5469.464667,1,1.0,244535,73.671,SUCCESS,1
247,0x77e2531506609c9e5af0e9f1d79a096e4a044226622d830fc1567e84d7a0d6bc,10001439,2025-01-05 23:56:13,208,,BORROW,8173.102733,5,4.0,146542,23.9062,SUCCESS,1
248,0xeb49a8c264459e1f063c85777aae3522eefe2fc3bba8be648bab548fae07c4ce,10001449,2025-01-06 00:45:53,58,557.0,TRANSFER,221.866971,1,,163774,36.7065,SUCCESS,1
249,0xc5fa7cef9c8690bb3beeb73a10836b5cd7f60bca588012557bb365546d9dff50,10001451,2025-01-06 00:59:32,524,2.0,SWAP,2274.484659,2,1.0,113618,68.9828,SUCCESS,1
250,0x940628327741952ac60c400a746a9b869ebf19936bfc640a0fa4055dcff87a7a,10001457,2025-01-06 01:27:44,232,,DEPOSIT,1703.895024,1,4.0,47669,96.082,SUCCESS,1
251,0xaddb42ff4b92e589c02ee55e6bf1015a6341595670afaba23c03bfb1c5edb34f,10001458,2025-01-06 01:33:45,289,,DEPOSIT,9233.962878,1,3.0,32363,64.4056,SUCCESS,1
252,0xcefab0640745332d9bac1dc0a8d8096b5bb6b2e584ee3e436d8f2efc1522b51a,10001465,2025-01-06 02:05:33,183,186.0,TRANSFER,1510.698157,4,,100053,66.2282,SUCCESS,1
253,0xf3c557e632f2a572192b2c9d924fdcfb81d8243cb4dbafe1b9ff8edd34e8f6ce,10001468,2025-01-06 02:23:21,294,939.0,TRANSFER,6620.699836,4,,233525,91.6286,SUCCESS,1
254,0x04e2df01c0a85c7153f37978f9f97f59515f26b2a1028022ba36ec71599730d1,10001469,2025-01-06 02:29:32,818,956.0,TRANSFER,7780.062555,2,,59739,45.154,SUCCESS,1
255,0x33bce5d9339771030337504542fd353fca3345f25eda9def19c1054b14ea450e,10001474,2025-01-06 02:52:09,739,438.0,TRANSFER,1455.23152,3,,54432,26.3685,SUCCESS,1
256,0x3f33f2999476b9985e4202ea153d496dd2b2cc8833c486c8910dad1257d0308a,10001490,2025-01-06 04:11:05,395,493.0,SWAP,1390.83056,4,3.0,85463,44.4867,SUCCESS,1
257,0xf82cbaabd1571b31c4bcc433f2c437619bd2fb400228a7c3cd9102dc2d75d2e1,10001495,2025-01-06 04:39:31,563,546.0,SWAP,3852.426262,5,2.0,131583,57.4251,SUCCESS,1
258,0x9e5a74f0d9ef4bb7de3a6cf5cd6b4eeea112a69432881358fd07c5aed62382b9,10001499,2025-01-06 04:58:06,796,,DEPOSIT,3623.477214,1,2.0,243978,11.5439,SUCCESS,1
259,0x65a7b25697ec02fa09f3a49dc90b942d684d3b71029e3a1d6662333cd29cd9f9,10001500,2025-01-06 05:00:38,572,113.0,TRANSFER,9114.50566,1,,243646,88.0095,SUCCESS,1
260,0x23eb657c0625a0f517ab787764d8d94a34f4d0837adba1dac2f645dc03ae9f72,10001501,2025-01-06 05:05:00,839,856.0,SWAP,2432.549111,5,4.0,35644,77.2296,SUCCESS,1
261,0x5b930c0d8c86203ed9fd3dffda3df2548b43a25afe95f968116199e41e035a31,10001504,2025-01-06 05:21:44,121,,DEPOSIT,6964.264118,4,1.0,35177,73.1262,SUCCESS,1
262,0xb3ffaef3e6b74083c9fa680c820db50335d2dd34a3d376a73e6b19af4d220b22,10001505,2025-01-06 05:26:17,679,,BORROW,398.838731,4,2.0,41707,32.0541,SUCCESS,1
263,0x86df02606cfa46207c9453e54b29644969e9179887bac7c159d717720119989f,10001526,2025-01-06 07:13:05,13,,WITHDRAW,4702.949726,2,2.0,159267,72.8708,SUCCESS,1
264,0xe27d063d98ba3e1cb8fc557fea1aa8bf0f052ee136e8629756ba6e65bd97ce9f,10001529,2025-01-06 07:27:48,307,,BORROW,1201.539997,1,3.0,189415,12.8907,SUCCESS,1
265,0xd2073327b321e57941bd92532a38c79fd9dcd7fb9bc7f26021f326db9035fe0d,10001529,2025-01-06 07:27:51,770,,REPAY,1693.469212,4,4.0,166268,74.0266,SUCCESS,1
266,0x82834a7bd7c674d78b314ef41f0229ce42a687ef71b1a6d6bd12e3051decb457,10001535,2025-01-06 07:55:42,265,727.0,SWAP,9315.187838,2,4.0,45100,56.9351,SUCCESS,1
267,0x5cd0816692fa4cab71b0d6185eafb0053ac15211db5cb4f05d51c49608428e33,10001549,2025-01-06 09:06:38,974,,BORROW,6228.533228,2,4.0,69154,84.0254,SUCCESS,1
268,0x4d5bd78a03bfc2ab04900cc478385e2848f74b93a8cdbba2344b4604b0d9bf26,10001574,2025-01-06 11:10:28,1000,,WITHDRAW,3138.764707,4,4.0,237859,44.2423,SUCCESS,1
269,0xb3d8f3efc9ccf887f2b52fac2c3f35af08d7292bea912fb7675ce34fd6d4ccdf,10001577,2025-01-06 11:27:07,56,,DEPOSIT,1092.924812,2,3.0,179122,80.0918,SUCCESS,1
270,0x9e0036e8a3c8cc3c832e622d102afc2847c4f52bd125126ab9df484d349aa2af,10001586,2025-01-06 12:13:48,344,,BORROW,5461.522358,3,2.0,177529,10.9879,SUCCESS,1
